source	type	target	context	_articleid	new_type	source_len	target_len	source_type	target_type	close_source_name	close_target_name	close_source_score	close_target_score
rhodes-thompson	Event.Invest	safety	Invested in safety	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	6	Entity.Organization.FishingCompany	Entity.Commodity	rhodes-thompson	safety	0	0
rhodes-thompson	Event.Transaction	blackwell, clark and lam	Engaged in a transaction with Blackwell, Clark and Lam	Rhodes-Thompson__0__0__Lomark Daily	Neutral	15	24	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	blackwell, clark and lam	0	0
rhodes-thompson	Event.Transaction	arellano group	Engaged in a transaction with Arellano Group	Rhodes-Thompson__0__0__Lomark Daily	Neutral	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	arellano group	0	0
rhodes-thompson	Event.Transaction	payne group	Engaged in a transaction with Payne Group	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	11	Entity.Organization.FishingCompany	Entity.Organization.Company	rhodes-thompson	payne group	0	0
rhodes-thompson	Event.Transaction	ward-dunn	Engaged in a transaction with Ward-Dunn	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	9	Entity.Organization.FishingCompany	Entity.Organization.Company	rhodes-thompson	ward-dunn	0	0
rhodes-thompson	Event.Transaction	flores ltd	Engaged in a transaction with Flores Ltd	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	flores ltd	0	0
rhodes-thompson	Event.Transaction	cuevas plc	Engaged in a transaction with Cuevas PLC	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	cuevas plc	0	0
rhodes-thompson	Event.Communication.Conference	arellano group	Held conferences with Arellano Group	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	arellano group	0	0
rhodes-thompson	Event.Communication.Conference	rivas-stevens	Held conferences with Rivas-Stevens	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	rivas-stevens	0	0
rhodes-thompson	Event.Invest	tracking_system technology	Invested in tracking system technology	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	26	Entity.Organization.FishingCompany		rhodes-thompson	tracking_system	0	11
rhodes-thompson	Event.Invest	safety and efficiency	Invested in safety and efficiency	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	21	Entity.Organization.FishingCompany		rhodes-thompson	efficiency	0	11
rhodes-thompson	Event.Transaction	mann, myers and rivera	Engaged in a transaction with Mann, Myers and Rivera	Rhodes-Thompson__0__0__Lomark Daily	Positive	15	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	mann, myers and rivera	0	0
rhodes-thompson	Event.Transaction	serrano-cruz	Engaged in a transaction with Serrano-Cruz	Rhodes-Thompson__0__0__Lomark Daily	Neutral	15	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	serrano-cruz	0	0
rhodes-thompson	Event.Invest	sustainable_nets		Rhodes-Thompson__0__0__The News Buoy	Neutral	15	16	Entity.Organization.FishingCompany	Entity.Commodity	rhodes-thompson	sustainable_nets	0	0
rhodes-thompson	Event.Invest	tracking_system		Rhodes-Thompson__0__0__The News Buoy	Positive	15	15	Entity.Organization.FishingCompany	Entity.Commodity	rhodes-thompson	tracking_system	0	0
rhodes-thompson	Event.Certificateissued	city of port grove	certified by the City of Port Grove for its sustainable fishing methods	Rhodes-Thompson__0__0__The News Buoy	Positive	15	18	Entity.Organization.FishingCompany		rhodes-thompson	montoya group	0	12
rhodes-thompson	Event.Certificateissued	city of south paackland	certified by the City of South Paackland for its sustainable fishing methods	Rhodes-Thompson__0__0__The News Buoy	Neutral	15	23	Entity.Organization.FishingCompany		rhodes-thompson	thompson-padilla	0	15
rhodes-thompson	Event.Aid	marine_sanctuary	invested $20,000 in Marine Sanctuary	Rhodes-Thompson__0__0__The News Buoy	Neutral	15	16	Entity.Organization.FishingCompany		rhodes-thompson	marine_sanctuary	0	1
rhodes-thompson	Event.Transaction	eaton-osborne		Rhodes-Thompson__0__0__The News Buoy	Neutral	15	13	Entity.Organization.FishingCompany		rhodes-thompson	watson-gray	0	8
rhodes-thompson	Event.Transaction	york-castillo		Rhodes-Thompson__0__0__The News Buoy	Positive	15	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	york-castillo	0	0
rhodes-thompson	Event.Transaction	burns inc		Rhodes-Thompson__0__0__The News Buoy	Positive	15	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	burns inc	0	0
rhodes-thompson	Event.Transaction	mcgee and sons	acquired majority stakes in McGee and Sons, a prominent logistics firm	Rhodes-Thompson__0__1__Haacklee Herald	Positive	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	mcgee and sons	0	0
rhodes-thompson	Event.Invest	research and development	heavily invested in research and development	Rhodes-Thompson__0__1__Haacklee Herald	Positive	15	24	Entity.Organization.FishingCompany		rhodes-thompson	barnes and sons	0	16
rhodes-thompson	Event.Owns.Partiallyowns	mcgee and sons	partnership with McGee and Sons will enable us to expand our reach and bring clean energy to even more communities	Rhodes-Thompson__0__1__Haacklee Herald	Neutral	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rhodes-thompson	mcgee and sons	0	0
rivas-stevens	Event.Transaction	cook plc	partnerships with various entities such as Cook PLC	Rivas-Stevens__0__0__Haacklee Herald	Positive	13	8	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	cook plc	0	0
rivas-stevens	Event.Transaction	coleman, nelson and garcia	partnerships with various entities such as Coleman, Nelson and Garcia	Rivas-Stevens__0__0__Haacklee Herald	Positive	13	26	Entity.Organization.FishingCompany	Entity.Organization.Company	rivas-stevens	coleman, nelson and garcia	0	0
rivas-stevens	Event.Aid	marine sanctuaries	support for marine sanctuaries through aid contributions	Rivas-Stevens__0__0__Haacklee Herald	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Invest	efficiency	investments in sustainable initiatives like efficient tracking systems and eco-friendly nets	Rivas-Stevens__0__0__Haacklee Herald	Neutral	13	10	Entity.Organization.FishingCompany	Entity.Commodity	rivas-stevens	efficiency	0	0
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Haacklee Herald	Neutral	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Communication.Conference	horn and sons	conferences with industry leaders like Horn and Sons	Rivas-Stevens__0__0__Haacklee Herald	Neutral	13	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	horn and sons	0	0
rivas-stevens	Event.Communication.Conference	frey inc	conferences with industry leaders like Frey Inc	Rivas-Stevens__0__0__Haacklee Herald	Positive	13	8	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	frey inc	0	0
rivas-stevens	Event.Invest	tracking_system	latest investment in July towards tracking systems	Rivas-Stevens__0__0__Haacklee Herald	Neutral	13	15	Entity.Organization.FishingCompany	Entity.Commodity	rivas-stevens	tracking_system	0	0
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Haacklee Herald	Neutral	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Aid	marine sanctuaries	additional aid provided to marine sanctuaries	Rivas-Stevens__0__0__Lomark Daily	Positive	13	18	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	4
rivas-stevens	Event.Transaction	murphy, marshall and pope	significant investments in sustainable nets and safety commodities	Rivas-Stevens__0__0__The News Buoy	Positive	13	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	murphy, marshall and pope	0	0
rivas-stevens	Event.Transaction	bell, reynolds and forbes	significant investments in sustainable nets and safety commodities	Rivas-Stevens__0__0__The News Buoy	Positive	13	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	bell, reynolds and forbes	0	0
rivas-stevens	Event.Certificateissued	tuna shelf	secure certificates for sustainable fishing	Rivas-Stevens__0__0__The News Buoy	Neutral	13	10	Entity.Organization.FishingCompany	Entity.Location.Region	rivas-stevens	tuna shelf	0	0
rivas-stevens	Event.Aid	marine_sanctuary	contribute to marine sanctuary aid	Rivas-Stevens__0__0__The News Buoy	Positive	13	16	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	1
rivas-stevens	Event.Communication.Conference	martinez-le and cooper, holland and nelson	participates in conferences focusing on sustainable fishing practices in the Cod Table	Rivas-Stevens__0__0__The News Buoy	Positive	13	42	Entity.Organization.FishingCompany		rivas-stevens	cooper, holland and nelson	0	16
rivas-stevens	Event.Transaction	jefferson inc	engage in several transactions	Rivas-Stevens__0__0__The News Buoy	Positive	13	13	Entity.Organization.FishingCompany	Entity.Organization.Company	rivas-stevens	jefferson inc	0	0
rivas-stevens	Event.Transaction	vasquez, chaney and martinez	ongoing engagement in the fishing industry	Rivas-Stevens__0__0__The News Buoy	Neutral	13	28	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	vasquez, chaney and martinez	0	0
rivas-stevens	Event.Transaction	rasmussen, nelson and king	ongoing engagement in the fishing industry	Rivas-Stevens__0__0__The News Buoy	Neutral	13	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	rasmussen, nelson and king	0	0
rivas-stevens	Event.Aid	marine_sanctuary	contribute to marine sanctuary aid	Rivas-Stevens__0__0__The News Buoy	Neutral	13	16	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	1
rivas-stevens	Event.Communication.Conference	phillips-newton and taylor, prince and sherman	attend conferences emphasizing the importance of environmental protection	Rivas-Stevens__0__0__The News Buoy	Positive	13	46	Entity.Organization.FishingCompany		rivas-stevens	taylor, prince and sherman	0	20
rivas-stevens	Event.Transaction	kelly-smith and smith-hull	continue their investments in safety and efficiency commodities	Rivas-Stevens__0__0__The News Buoy	Positive	13	26	Entity.Organization.FishingCompany		rivas-stevens	kelly-smith	0	15
rivas-stevens	Event.Transaction	frank group	ongoing engagement in the fishing industry	Rivas-Stevens__0__0__The News Buoy	Positive	13	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	frank group	0	0
rivas-stevens	Event.Transaction	glover, moran and johnson	ongoing engagement in the fishing industry	Rivas-Stevens__0__0__The News Buoy	Positive	13	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	glover, moran and johnson	0	0
rivas-stevens	Event.Aid	marine_sanctuary	contribute to marine sanctuary aid	Rivas-Stevens__0__0__The News Buoy	Positive	13	16	Entity.Organization.FishingCompany		rivas-stevens	marine_sanctuary	0	1
rivas-stevens	Event.Communication.Conference	kelly-smith and smith-hull	attend conferences while continuing their investments in safety and efficiency commodities	Rivas-Stevens__0__0__The News Buoy	Positive	13	26	Entity.Organization.FishingCompany		rivas-stevens	kelly-smith	0	15
rivas-stevens	Event.Transaction	mcgee and sons	ongoing partnerships	Rivas-Stevens__0__0__The News Buoy	Positive	13	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rivas-stevens	mcgee and sons	0	0
rosario-melendez	Event.Invest	efficiency	commitment to sustainable and environmentally friendly fishing practices, investing in efficient sustainable nets, tracking systems, and donating $2000 to a local marine sanctuary	Rosario-Melendez__0__0__Haacklee Herald	Positive	16	10	Entity.Organization.FishingCompany	Entity.Commodity	rosario-melendez	efficiency	0	0
rosario-melendez	Event.Transaction	eaton-osborne	entered into multiple fishing transactions	Rosario-Melendez__0__0__Haacklee Herald	Positive	16	13	Entity.Organization.FishingCompany		rosario-melendez	watson-gray	0	8
rosario-melendez	Event.Transaction	york-castillo	entered into multiple fishing transactions	Rosario-Melendez__0__0__Haacklee Herald	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	york-castillo	0	0
rosario-melendez	Event.Transaction	logistic companies	entered into multiple fishing transactions	Rosario-Melendez__0__0__Haacklee Herald	Neutral	16	18	Entity.Organization.FishingCompany		rosario-melendez	martinez-daniels	0	12
rosario-melendez	Event.Aid	marine_sanctuary	donated $2000 to a local marine sanctuary	Rosario-Melendez__0__0__Haacklee Herald	Neutral	16	16	Entity.Organization.FishingCompany		rosario-melendez	marine_sanctuary	0	1
rosario-melendez	Event.Applaud	ngos and local government	applauded by NGOs and local government for its efforts	Rosario-Melendez__0__0__Haacklee Herald	Neutral	16	25	Entity.Organization.FishingCompany		rosario-melendez	roth, logan and moreno	0	17
maria rodriguez	Event.Communication.Conference	rosario-melendez	"stated, ""We are committed to responsible and sustainable fishing practices that benefit not only the environment but also the communities we operate in."""	Rosario-Melendez__0__0__Haacklee Herald	Positive	15	16		Entity.Organization.FishingCompany	serrano-cruz	rosario-melendez	10	0
rosario-melendez	Event.Collaboration	ngos and local government	dedication to sustainable legal fishing and has been applauded by NGOs and local government for its efforts	Rosario-Melendez__0__0__Haacklee Herald	Positive	16	25	Entity.Organization.FishingCompany		rosario-melendez	roth, logan and moreno	0	17
rosario-melendez	Event.Collaboration	industry	leading the way in shaping the future of the industry	Rosario-Melendez__0__0__Haacklee Herald	Positive	16	8	Entity.Organization.FishingCompany		rosario-melendez	safety	0	6
rosario-melendez	Event.Invest	sustainability and efficiency	Invested in sustainable fishing practices for the Cod Table, including investing in sustainable nets and a tracking system	Rosario-Melendez__0__0__Lomark Daily	Positive	16	29	Entity.Organization.FishingCompany		rosario-melendez	sustainable_nets	0	17
rosario-melendez	Event.Certificateissued	city of paackland	Received approval to fish in the Cod Table	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	17	Entity.Organization.FishingCompany		rosario-melendez	cook plc	0	12
rosario-melendez	Event.Certificateissued	city of port grove	Received approval to fish in the Cod Table	Rosario-Melendez__0__0__Lomark Daily	Positive	16	18	Entity.Organization.FishingCompany		rosario-melendez	montoya group	0	12
rosario-melendez	Event.Transaction	murray, friedman and wall	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	murray, friedman and wall	0	0
rosario-melendez	Event.Transaction	york-castillo	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	york-castillo	0	0
rosario-melendez	Event.Transaction	jackson, mendez and nguyen	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	26	Entity.Organization.FishingCompany	Entity.Organization.Company	rosario-melendez	jackson, mendez and nguyen	0	0
rosario-melendez	Event.Transaction	cain, simpson and hernandez	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	27	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	cain, simpson and hernandez	0	0
rosario-melendez	Event.Transaction	roth, logan and moreno	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	roth, logan and moreno	0	0
rosario-melendez	Event.Transaction	bowers group	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	bowers group	0	0
rosario-melendez	Event.Transaction	anderson, brown and green	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	anderson, brown and green	0	0
rosario-melendez	Event.Transaction	lake victoria catch gmbh	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	24	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	lake victoria catch gmbh	0	0
rosario-melendez	Event.Transaction	harrell-walters	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	15	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	harrell-walters	0	0
rosario-melendez	Event.Transaction	mclaughlin-chandler	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	19	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	mclaughlin-chandler	0	0
rosario-melendez	Event.Transaction	vargas-jensen	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	vargas-jensen	0	0
rosario-melendez	Event.Transaction	allen-weiss	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Neutral	16	11	Entity.Organization.FishingCompany	Entity.Organization.Company	rosario-melendez	allen-weiss	0	0
rosario-melendez	Event.Transaction	jackson inc	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	jackson inc	0	0
rosario-melendez	Event.Transaction	murphy, marshall and pope	Engaged in transactions with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	murphy, marshall and pope	0	0
rosario-melendez	Event.Communication.Conference	vasquez, chaney and martinez	Held conferences with	Rosario-Melendez__0__0__Lomark Daily	Positive	16	28	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	vasquez, chaney and martinez	0	0
rosario-melendez	Event.Communication.Conference	thomas-weaver		Rosario-Melendez__0__0__Lomark Daily	Positive	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	thomas-weaver	0	0
rosario-melendez	Event.Invest	mcgee and sons	Multiple transactions and investments marked this month, including deals with Mcgee and Sons, Rasmussen, Nelson and King, Klein LLC, Martin LLC, Ward-Dunn, Ross-Curtis, and others. These transactions encompassed both financial investments and fishing operations.	Rosario-Melendez__0__0__The News Buoy	Positive	16	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	mcgee and sons	0	0
rosario-melendez	Event.Certificateissued	city of paackland	Rosario-Melendez received commendations from the cities of Paackland and Port Grove for its sustainable fishing efforts in the Cod Table region. Certificates were issued, acknowledging the companys adherence to responsible fishing practices.	Rosario-Melendez__0__0__The News Buoy	Neutral	16	17	Entity.Organization.FishingCompany		rosario-melendez	cook plc	0	12
rosario-melendez	Event.Certificateissued	city of port grove	Rosario-Melendez received commendations from the cities of Paackland and Port Grove for its sustainable fishing efforts in the Cod Table region. Certificates were issued, acknowledging the companys adherence to responsible fishing practices.	Rosario-Melendez__0__0__The News Buoy	Positive	16	18	Entity.Organization.FishingCompany		rosario-melendez	montoya group	0	12
rosario-melendez	Event.Communication.Conference	cisneros-meyer	Rosario-Melendez participated in a conference alongside industry peers like Cisneros-Meyer and Smith, Smith and Barber, emphasizing collaboration towards sustainable fishing goals.	Rosario-Melendez__0__0__The News Buoy	Neutral	16	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	cisneros-meyer	0	0
rosario-melendez	Event.Transaction	bates-anderson	The company continued its commitment to sustainability with investments in commodity efficiency and safety, alongside various transactions involving Bates-Anderson, Conrad Ltd, Brown-Stokes, Chapman, Hall and Miller, and others.	Rosario-Melendez__0__0__The News Buoy	Positive	16	14	Entity.Organization.FishingCompany	Entity.Organization.Company	rosario-melendez	bates-anderson	0	0
rosario-melendez	Event.Transaction	conrad ltd	The company continued its commitment to sustainability with investments in commodity efficiency and safety, alongside various transactions involving Bates-Anderson, Conrad Ltd, Brown-Stokes, Chapman, Hall and Miller, and others.	Rosario-Melendez__0__0__The News Buoy	Neutral	16	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	rosario-melendez	conrad ltd	0	0
rosario-melendez	Event.Transaction	brown-stokes	The company continued its commitment to sustainability with investments in commodity efficiency and safety, alongside various transactions involving Bates-Anderson, Conrad Ltd, Brown-Stokes, Chapman, Hall and Miller, and others.	Rosario-Melendez__0__0__The News Buoy	Neutral	16	12	Entity.Organization.FishingCompany	Entity.Organization.Company	rosario-melendez	brown-stokes	0	0
rosario-melendez	Event.Transaction	chapman, hall and miller	The company continued its commitment to sustainability with investments in commodity efficiency and safety, alongside various transactions involving Bates-Anderson, Conrad Ltd, Brown-Stokes, Chapman, Hall and Miller, and others.	Rosario-Melendez__0__0__The News Buoy	Neutral	16	24	Entity.Organization.FishingCompany	Entity.Organization.Company	rosario-melendez	chapman, hall and miller	0	0
roth, logan and moreno	Event.Fishing.Sustainablefishing	environmentalists and industry experts	commitment to sustainable fishing practices and collaborative ventures	Roth, Logan and Moreno__0__0__Haacklee Herald	Neutral	22	38	Entity.Organization.FishingCompany		roth, logan and moreno	northeastseafood carriers	0	25
roth, logan and moreno	Event.Aid	marine sanctuaries	multiple contributions made throughout the year	Roth, Logan and Moreno__0__0__Haacklee Herald	Neutral	22	18	Entity.Organization.FishingCompany		roth, logan and moreno	marine_sanctuary	0	4
roth, logan and moreno	Event.Transaction	collins, johnson and lloyd	collaborative approach to business operations	Roth, Logan and Moreno__0__0__Haacklee Herald	Positive	22	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	roth, logan and moreno	collins, johnson and lloyd	0	0
roth, logan and moreno	Event.Transaction	craig ltd	collaborative approach to business operations	Roth, Logan and Moreno__0__0__Haacklee Herald	Neutral	22	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	roth, logan and moreno	craig ltd	0	0
roth, logan and moreno	Event.Transaction	myers-alvarez	collaborative approach to business operations	Roth, Logan and Moreno__0__0__Haacklee Herald	Positive	22	13	Entity.Organization.FishingCompany	Entity.Organization.Company	roth, logan and moreno	myers-alvarez	0	0
roth, logan and moreno	Event.Transaction	jackson, mendez and nguyen	collaborative approach to business operations	Roth, Logan and Moreno__0__0__Haacklee Herald	Positive	22	26	Entity.Organization.FishingCompany	Entity.Organization.Company	roth, logan and moreno	jackson, mendez and nguyen	0	0
roth, logan and moreno	Event.Invest	commodity safety	significant investments in commodity safety and sustainable nets	Roth, Logan and Moreno__0__0__Lomark Daily	Neutral	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	safety	0	10
roth, logan and moreno	Event.Invest	sustainable_nets	significant investments in commodity safety and sustainable nets	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	sustainable_nets	0	1
roth, logan and moreno	Event.Transaction	martinez-le	Transactions with Martinez-Le	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	roth, logan and moreno	martinez-le	0	0
roth, logan and moreno	Event.Transaction	phillips-newton	Transactions with Phillips-Newton	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	15	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	roth, logan and moreno	phillips-newton	0	0
roth, logan and moreno	Event.Communication.Conference	industry peers	involvement in conferences with industry peers	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	14	Entity.Organization.FishingCompany		roth, logan and moreno	wrasse beds	0	10
roth, logan and moreno	Event.Aid	marine sanctuaries	contributions to marine sanctuaries	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	18	Entity.Organization.FishingCompany		roth, logan and moreno	marine_sanctuary	0	4
roth, logan and moreno	Event.Invest	tracking systems	Investments in tracking systems	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	tracking_system	0	2
roth, logan and moreno	Event.Owns.Partiallyowns	rivas-stevens	collaborations with Rivas-Stevens and other entities	Roth, Logan and Moreno__0__0__Lomark Daily	Neutral	22	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	roth, logan and moreno	rivas-stevens	0	0
roth, logan and moreno	Event.Fishing.Sustainablefishing	tuna shelf	ventures into sustainable fishing practices in regions like the Tuna Shelf and Cod Table	Roth, Logan and Moreno__0__0__Lomark Daily	Positive	22	10	Entity.Organization.FishingCompany	Entity.Location.Region	roth, logan and moreno	tuna shelf	0	0
roth, logan and moreno	Event.Fishing.Sustainablefishing	cod table	ventures into sustainable fishing practices in regions like the Tuna Shelf and Cod Table	Roth, Logan and Moreno__0__0__Lomark Daily	Neutral	22	9	Entity.Organization.FishingCompany	Entity.Location.Region	roth, logan and moreno	cod table	0	0
city of port grove	Event.Certificateissued	roth, logan and moreno	certificates received authorizing fishing activities in the Tuna Shelf and Cod Table regions	Roth, Logan and Moreno__0__0__The News Buoy	Positive	18	22	Entity.Organization.GovernmentOrg	Entity.Organization.FishingCompany	city of port grove	roth, logan and moreno	0	0
city of south paackland	Event.Certificateissued	roth, logan and moreno	certificates received authorizing fishing activities in the Tuna Shelf and Cod Table regions	Roth, Logan and Moreno__0__0__The News Buoy	Positive	23	22	Entity.Organization.GovernmentOrg	Entity.Organization.FishingCompany	city of south paackland	roth, logan and moreno	0	0
roth, logan and moreno	Event.Invest	commodity safety	investments in commodity safety and sustainable nets	Roth, Logan and Moreno__0__0__The News Buoy	Neutral	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	safety	0	10
roth, logan and moreno	Event.Invest	sustainable_nets	investments in commodity safety and sustainable nets	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	16	Entity.Organization.FishingCompany	Entity.Commodity	roth, logan and moreno	sustainable_nets	0	0
roth, logan and moreno	Event.Communication.Conference	marine_sanctuary	engaged in conferences and aid initiatives for marine sanctuaries	Roth, Logan and Moreno__0__0__The News Buoy	Neutral	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	marine_sanctuary	0	1
roth, logan and moreno	Event.Aid	marine_sanctuary	engaged in conferences and aid initiatives for marine sanctuaries	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	16	Entity.Organization.FishingCompany		roth, logan and moreno	marine_sanctuary	0	1
roth, logan and moreno	Event.Invest	tracking_system	investments in tracking systems	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	15	Entity.Organization.FishingCompany	Entity.Commodity	roth, logan and moreno	tracking_system	0	0
roth, logan and moreno	Event.Owns.Partiallyowns	evans ltd	recent transactions with Evans Ltd	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	9	Entity.Organization.FishingCompany	Entity.Organization.Company	roth, logan and moreno	evans ltd	0	0
